Merkmal_IDs;Merkmal_ID;Merkmalbezeichnung;Datentyp;Klassifikationssystem_ID
EAB803;EAB803f001;Anzahl der Erdungsbandklemmen;numerisch;pc-5.1
EAB804;EAB804f001;Mit Zubehör;logisch;pc-5.1
EAB805;EAB805f001;Anzahl der Basiselemente für Überspannungsableiter;numerisch;pc-5.1
EAB806;EAB806f001;Anzahl der Blitzstromableiter für Energietechnik;numerisch;pc-5.1
EAB807;EAB807f001;Anzahl der Blitzstromableiter für Informations-/MSR-Technik;numerisch;pc-5.1
EAB808;EAB808f001;Anzahl der Entkopplungsdrosseln für inneren Blitzschutz;numerisch;pc-5.1
EAB809;EAB809f001;Anzahl der Fernmeldemodule für Blitz-/Überspannungsableiter;numerisch;pc-5.1
EAB810;EAB810f001;Anzahl der Geräteüberspannungsschutz für Energietechnik/Stromversorgung;numerisch;pc-5.1
EAB811;EAB811f001;Anzahl der Kombi-Ableiter für Energietechnik;numerisch;pc-5.1
EAB812;EAB812f001;Anzahl der Kombi-Ableiter für Informations-/MSR-Technik;numerisch;pc-5.1
EAB813;EAB813f001;Anzahl der Prüf- und Testgeräte für Überspannungsschutz;numerisch;pc-5.1
EAB814;EAB814f001;Anzahl der Überspannungsableiter für Energietechnik/Stromversorgung;numerisch;pc-5.1
EAB815;EAB815f001;Anzahl der Überspannungsableiter für Informations-/MSR-Technik;numerisch;pc-5.1
EAB816;EAB816f001;Anzahl der Überspannungsschutzgeräte für Energie- u. Informationstechnik;numerisch;pc-5.1
EAB817;EAB817f001;Mit Gehäuse;logisch;pc-5.1
EAB819;EAB819f001;Anzahl der Einheiten;numerisch;pc-5.1
EAB820;EAB820f001;Montagerichtung;alphanumerisch;pc-5.1
EAB821;EAB821f001;Geeignet für Unterputz-Installation;logisch;pc-5.1
EAB822;EAB822f001;Geeignet für Unterflurkanaldose;logisch;pc-5.1
EAB823;EAB823f001;Geeignet für Geräteeinbaukanal;logisch;pc-5.1
EAB824;EAB824f001;Geeignet für Einbauinstallation;logisch;pc-5.1
EAB825;EAB825f001;Flächenbündige Ausführung;logisch;pc-5.1
EAB826;EAB826f001;Textfeld/Beschriftungsfläche;logisch;pc-5.1
EAB828;EAB828f001;Werkstoffgüte;alphanumerisch;pc-5.1
EAB829;EAB829f001;Halogenfrei;logisch;pc-5.1
EAB830;EAB830f001;Ausführung der Oberfläche;alphanumerisch;pc-5.1
EAB831;EAB831f001;RAL-Nummer (ähnlich);numerisch;pc-5.1
EAB832;EAB832f001;Mit Klappdeckel;logisch;pc-5.1
EAB833;EAB833f001;Aufdruck/Kennzeichnung;alphanumerisch;pc-5.1
EAB834;EAB834f001;Geeignet für Bussystem-Tasterankopplung;logisch;pc-5.1
EAB835;EAB835f001;Kontrollfenster/Lichtauslass;logisch;pc-5.1
EAB836;EAB836f001;Mit Beschriftungsfeld;logisch;pc-5.1
EAB837;EAB837f001;Mit austauschbarer Linse/Symbol;logisch;pc-5.1
EAB838;EAB838f001;Geeignet für Schutzart (IP);alphanumerisch;pc-5.1
EAB839;EAB839f001;Mit Abdeckrahmen;logisch;pc-5.1
EAB840;EAB840f001;Mit Kanaleinführung;logisch;pc-5.1
EAB841;EAB841f001;Mit Kabeleinführung;logisch;pc-5.1
EAB842;EAB842f001;Mit Verschraubungseinführung;logisch;pc-5.1
EAB843;EAB843f001;Geeignet für Dimmeinsatz;logisch;pc-5.1
EAB844;EAB844f001;Geeignet für Jalousieeinsatz;logisch;pc-5.1
EAB845;EAB845f001;Geeignet für Schalteinsatz;logisch;pc-5.1
EAB846;EAB846f001;Mit Sprachdurchsagefunktion;logisch;pc-5.1
EAB847;EAB847f001;Mit Tuner;logisch;pc-5.1
EAB848;EAB848f001;Anzahl der Programmspeicherplätze;numerisch;pc-5.1
EAB849;EAB849f001;RDS;logisch;pc-5.1
EAB850;EAB850f001;Mit Frequenzanzeige;logisch;pc-5.1
EAB851;EAB851f001;Anzahl der Analogeingänge;numerisch;pc-5.1
EAB852;EAB852f001;Anzahl der Analogausgänge;numerisch;pc-5.1
EAB853;EAB853f001;Musikbelastbarkeit;numerisch;pc-5.1
EAB854;EAB854f001;Nennbelastbarkeit;numerisch;pc-5.1
EAB855;EAB855f001;Impedanz;numerisch;pc-5.1
EAB856;EAB856f001;Min. Frequenzbereich;numerisch;pc-5.1
EAB857;EAB857f001;Max. Frequenzbereich;numerisch;pc-5.1
EAB858;EAB858f001;Geeignet für Leuchtstofflampe/Energiesparlampe;logisch;pc-5.1
EAB859;EAB859f001;Geeignet für 230 V Glühlampe/Halogenlampe;logisch;pc-5.1
EAB860;EAB860f001;Geeignet für gewickelten Niedervolttrafo;logisch;pc-5.1
EAB861;EAB861f001;Geeignet für elektronischen Niedervolttrafo;logisch;pc-5.1
EAB862;EAB862f001;Geeignet für Treppenlichtzeitschalter;logisch;pc-5.1
EAB863;EAB863f001;Nur geeignet als Nebenstelle;logisch;pc-5.1
EAB864;EAB864f001;Eingang für Nebenstelle;logisch;pc-5.1
EAB865;EAB865f001;Mit N-Leiter;logisch;pc-5.1
EAB866;EAB866f001;Zwangsabschaltung;logisch;pc-5.1
EAB869;EAB869f001;Max. Schaltleistung;numerisch;pc-5.1
EAB870;EAB870f001;Max. Einschaltstrom;numerisch;pc-5.1
EAB871;EAB871f001;Max. Anzahl der Systemsensoren;logisch;pc-5.1
EAB872;EAB872f001;Konstantlichtregelung;logisch;pc-5.1
EAB873;EAB873f001;HLK-Ansteuerung;logisch;pc-5.1
EAB874;EAB874f001;Tierschneise;logisch;pc-5.1
EAB875;EAB875f001;Unterkriechschutz/Rückfeldüberwachung;logisch;pc-5.1
EAB876;EAB876f001;Vernetzbar;logisch;pc-5.1
EAB877;EAB877f001;Optimale Montagehöhe;numerisch;pc-5.1
EAB878;EAB878f001;Treppenhausüberwachung;logisch;pc-5.1
EAB879;EAB879f001;Überbrückungsschalter;logisch;pc-5.1
EAB880;EAB880f001;Max. Reichweite zu einer Seite;numerisch;pc-5.1
EAB881;EAB881f001;Max. Reichweite frontal;numerisch;pc-5.1
EAB882;EAB882f001;Erfassungsfeld Durchmesser auf Fußboden;numerisch;pc-5.1
EAB883;EAB883f001;Geeignet für drahtlose Übertragung;logisch;pc-5.1
EAB884;EAB884f001;Fernbedienbar;logisch;pc-5.1
EAB886;EAB886f001;Ansprechempfindlichkeit einstellbar;logisch;pc-5.1
EAB887;EAB887f001;Ansprechhelligkeit einstellbar;logisch;pc-5.1
EAB888;EAB888f001;Mit Signaleinheit;logisch;pc-5.1
EAB889;EAB889f001;Teach-Funktion für Ansprechhelligkeit;logisch;pc-5.1
EAB890;EAB890f001;Abdimmfunktion mit Dimmeinsatz;logisch;pc-5.1
EAB891;EAB891f001;Min. Einschaltdauer;numerisch;pc-5.1
EAB892;EAB892f001;Max. Einschaltdauer;numerisch;pc-5.1
EAB893;EAB893f001;Min. Erfassungswinkel horizontal;numerisch;pc-5.1
EAB894;EAB894f001;Max. Erfassungswinkel horizontal;numerisch;pc-5.1
EAB895;EAB895f001;Min. Ansprechhelligkeit;numerisch;pc-5.1
EAB896;EAB896f001;Max. Ansprechhelligkeit;numerisch;pc-5.1
EAB897;EAB897f001;Nebenstelleneingang;logisch;pc-5.1
EAB898;EAB898f001;Steuerstrom;numerisch;pc-5.1
EAB899;EAB899f001;Alarmfunktion;logisch;pc-5.1
EAB900;EAB900f001;Montagehöhe;numerisch;pc-5.1
EAB901;EAB901f001;Bedruckbar mit;alphanumerisch;pc-5.1
EAB902;EAB902f001;Geeignet für Leitungsführungskanal;logisch;pc-5.1
EAB903;EAB903f001;Bedienungsart;alphanumerisch;pc-5.1
EAB904;EAB904f001;Seriendimmer;logisch;pc-5.1
EAB905;EAB905f001;Lastart;alphanumerisch;pc-5.1
EAB906;EAB906f001;Lichtwertspeicher;logisch;pc-5.1
EAB907;EAB907f001;Verwendbar mit Taste;logisch;pc-5.1
EAB908;EAB908f001;Verwendbar mit Bewegungsmelder;logisch;pc-5.1
EAB909;EAB909f001;Verwendbar mit Präsenzmelder;logisch;pc-5.1
EAB910;EAB910f001;Verwendbar mit Zeitschalter/Timer;logisch;pc-5.1
EAB911;EAB911f001;Verwendbar mit Funktaste;logisch;pc-5.1
EAB912;EAB912f001;Verwendbar mit IR-Taste;logisch;pc-5.1
EAB913;EAB913f001;Schaltungsart;alphanumerisch;pc-5.1
EAB914;EAB914f001;Schaltstrom;numerisch;pc-5.1
EAB915;EAB915f001;Art des Sensors;alphanumerisch;pc-5.1
EAB916;EAB916f001;Min. Einschalthelligkeit;numerisch;pc-5.1
EAB917;EAB917f001;Max. Einschalthelligkeit;numerisch;pc-5.1
EAB918;EAB918f001;Min. Ausschalthelligkeit;numerisch;pc-5.1
EAB919;EAB919f001;Max. Ausschalthelligkeit;numerisch;pc-5.1
EAB920;EAB920f001;Ausschaltverzögerung;numerisch;pc-5.1
EAB921;EAB921f001;Einschaltverzögerung;numerisch;pc-5.1
EAB922;EAB922f001;Max. Schaltstrom (Ohmsche Last);numerisch;pc-5.1
EAB923;EAB923f001;Min. Schaltleistung;numerisch;pc-5.1
EAB925;EAB925f001;Min. Schaltleistung HLK;numerisch;pc-5.1
EAB926;EAB926f001;Max. Schaltleistung HLK;numerisch;pc-5.1
EAB927;EAB927f001;Anzahl der Einbaudosen;numerisch;pc-5.1
EAB928;EAB928f001;Beleuchtung integriert;logisch;pc-5.1
EAB929;EAB929f001;Schaltfunktion;alphanumerisch;pc-5.1
EAB930;EAB930f001;Geeignet für Dimmer;logisch;pc-5.1
EAB931;EAB931f001;Geeignet für Pulsdrücker;logisch;pc-5.1
EAB932;EAB932f001;Geeignet für Rollladenschalter;logisch;pc-5.1
EAB933;EAB933f001;Geeignet für Jalousieschalter;logisch;pc-5.1
EAB934;EAB934f001;Geeignet für Jalousie-/Rollladenschalter;logisch;pc-5.1
EAB935;EAB935f001;Geeignet für Schalter;logisch;pc-5.1
EAB936;EAB936f001;Im Gehäuse;logisch;pc-5.1
EAB937;EAB937f001;Im Röhrensockelgehäuse;logisch;pc-5.1
EAB941;EAB941f001;Als Modul/Platine;logisch;pc-5.1
EAB942;EAB942f001;Stromversorgung;alphanumerisch;pc-5.1
EAB943;EAB943f001;Tast-Betrieb;logisch;pc-5.1
EAB944;EAB944f001;Schalt-Betrieb;logisch;pc-5.1
EAB945;EAB945f001;Mit Funkhandsender;logisch;pc-5.1
EAB946;EAB946f001;Mit Funkcodiergerät;logisch;pc-5.1
EAB947;EAB947f001;Mit Funktaster;logisch;pc-5.1
EAB948;EAB948f001;Anzahl der Relais;numerisch;pc-5.1
EAB949;EAB949f001;Funkfrequenz;numerisch;pc-5.1
EAB950;EAB950f001;Modulation;alphanumerisch;pc-5.1
EAB951;EAB951f001;Rollingcode-System;logisch;pc-5.1
EAB952;EAB952f001;Codelänge (Bit);numerisch;pc-5.1
EAB953;EAB953f001;Anzahl der Befehle;numerisch;pc-5.1
EAB954;EAB954f001;Anzahl der Bedienelemente;numerisch;pc-5.1
EAB955;EAB955f001;Anschlussart;alphanumerisch;pc-5.1
EAB956;EAB956f001;Anzahl der Pole;alphanumerisch;pc-5.1
EAB957;EAB957f001;Min. Einbau-Ausschnitt;numerisch;pc-5.1
EAB958;EAB958f001;Max. Einbau-Ausschnitt;numerisch;pc-5.1
EAB959;EAB959f001;Einbau-Wandstärke;numerisch;pc-5.1
EAB960;EAB960f001;Umlaufrand;logisch;pc-5.1
EAB961;EAB961f001;Farbe des Bedienelements;alphanumerisch;pc-5.1
EAB962;EAB962f001;RAL-Nummer (ähnlich) Bedienelement;numerisch;pc-5.1
EAB963;EAB963f001;RAL-Nummer (ähnlich) Gehäuse;numerisch;pc-5.1
EAB964;EAB964f001;Beleuchtung;alphanumerisch;pc-5.1
EAB965;EAB965f001;Klemmen;alphanumerisch;pc-5.1
EAB966;EAB966f001;Anschlusstechnik;alphanumerisch;pc-5.1
EAB967;EAB967f001;Befestigung selbstklebend;logisch;pc-5.1
EAB968;EAB968f001;Bedruckt;logisch;pc-5.1
EAB969;EAB969f001;Mit Leuchtmittel;logisch;pc-5.1
EAB970;EAB970f001;Mit Blinklicht;logisch;pc-5.1
EAB971;EAB971f001;Art des Leuchtmittels;alphanumerisch;pc-5.1
EAB972;EAB972f001;Mit feststehendem Symbol/Aufdruck;logisch;pc-5.1
EAB973;EAB973f001;Mit austauschbarem Symbol;logisch;pc-5.1
EAB974;EAB974f001;Verwendung als Taster;alphanumerisch;pc-5.1
EAB975;EAB975f001;Farbe des Leuchtmittels;alphanumerisch;pc-5.1
EAB976;EAB976f001;Geeignet für IR-Dimmer/Dimmeinsatz;logisch;pc-5.1
EAB977;EAB977f001;Geeignet für IR-Taster;logisch;pc-5.1
EAB978;EAB978f001;Geeignet für IR-Jalousieschalter/Jalousieeinsatz;logisch;pc-5.1
EAB979;EAB979f001;Geeignet für IR-Schalter/Schalteinsatz;logisch;pc-5.1
EAB980;EAB980f001;Geeignet für Versorgungs-/Schalteinheit;logisch;pc-5.1
EAB981;EAB981f001;Mit Anzeige;logisch;pc-5.1
EAB982;EAB982f001;Montage in Einbaudose;logisch;pc-5.1
EAB983;EAB983f001;Basiselement;logisch;pc-5.1
EAB984;EAB984f001;Zwischenstecker;logisch;pc-5.1
EAB985;EAB985f001;Pulskontakt;logisch;pc-5.1
EAB986;EAB986f001;Jalousieschaltung;logisch;pc-5.1
EAB987;EAB987f001;Tast-/Tipp-Bedienung;logisch;pc-5.1
EAB988;EAB988f001;Beleuchtet;logisch;pc-5.1
EAB989;EAB989f001;Tastschalter;logisch;pc-5.1
EAB990;EAB990f001;Anzahl der Betätigungswippen;numerisch;pc-5.1
EAB991;EAB991f001;Schaltstrom für Leuchtstofflampen;numerisch;pc-5.1
EAB992;EAB992f001;Waschmaschinenschalter;logisch;pc-5.1
EAB993;EAB993f001;Elektrische und mechanische Verriegelung;logisch;pc-5.1
EAB994;EAB994f001;Mechanisch bedienbar;logisch;pc-5.1
EAB995;EAB995f001;Elektronisch bedienbar;logisch;pc-5.1
EAB996;EAB996f001;Integrierte Zeitschaltuhr;logisch;pc-5.1
EAB997;EAB997f001;Mit Helligkeitssensoranschluss;logisch;pc-5.1
EAB998;EAB998f001;Geeignet für Windsensor;logisch;pc-5.1
EAB999;EAB999f001;Geeignet für Regensensor;logisch;pc-5.1
EAC000;EAC000f001;Mit Glasbruchmelderanschluss;logisch;pc-5.1
EAC001;EAC001f001;Mit Astro-Programm;logisch;pc-5.1
EAC002;EAC002f001;Mit Memory-Funktion;logisch;pc-5.1
EAC003;EAC003f001;Min. Sonnenschutzwert einstellbar;numerisch;pc-5.1
EAC004;EAC004f001;Max. Sonnenschutzwert einstellbar;numerisch;pc-5.1
EAC005;EAC005f001;Min. Dämmerungswert einstellbar;numerisch;pc-5.1
EAC006;EAC006f001;Max. Dämmerungswert einstellbar;numerisch;pc-5.1
EAC007;EAC007f001;Zufallsgenerator;logisch;pc-5.1
EAC008;EAC008f001;Aussperrsicherung;logisch;pc-5.1
EAC009;EAC009f001;Mit Schlüssel;logisch;pc-5.1
EAC010;EAC010f001;Tragring;logisch;pc-5.1
EAC011;EAC011f001;Mit Staubschutz;logisch;pc-5.1
EAC012;EAC012f001;Beschriftungsfeld;alphanumerisch;pc-5.1
EAC013;EAC013f001;Mit Aufdruck;logisch;pc-5.1
EAC014;EAC014f001;Min. Anschlussleistung;numerisch;pc-5.1
EAC016;EAC016f001;Geeignet für Aufputzgehäuse für Unterputzgerät;logisch;pc-5.1
EAC017;EAC017f001;Spannung umschaltbar;logisch;pc-5.1
EAC018;EAC018f001;Nennspannung niedriger Wert;numerisch;pc-5.1
EAC019;EAC019f001;Nennspannung hoher Wert;numerisch;pc-5.1
EAC025;EAC025f001;Mit Amerika-Stecker;logisch;pc-5.1
EAC026;EAC026f001;Mit Südeuropa-Stecker;logisch;pc-5.1
EAC027;EAC027f001;Mit Commonwealth-Stecker;logisch;pc-5.1
EAC028;EAC028f001;Flanschmaß;alphanumerisch;pc-5.1
EAC029;EAC029f001;Für erschwerte Bedingungen (nach VDE);logisch;pc-5.1
EAC030;EAC030f001;Steckrichtung;alphanumerisch;pc-5.1
EAC031;EAC031f001;Geeignet für Schutzkontaktstift;logisch;pc-5.1
EAC032;EAC032f001;Ausführung des Schalters;alphanumerisch;pc-5.1
EAC033;EAC033f001;Ausführung der Steckdose;alphanumerisch;pc-5.1
EAC034;EAC034f001;Nennstrom Steckdose;numerisch;pc-5.1
EAC035;EAC035f001;Handsender;logisch;pc-5.1
EAC036;EAC036f001;Wandsender;logisch;pc-5.1
EAC037;EAC037f001;Fenstersender;logisch;pc-5.1
EAC038;EAC038f001;Signalübertragung;alphanumerisch;pc-5.1
EAC039;EAC039f001;Anzahl der Kanäle;numerisch;pc-5.1
EAC040;EAC040f001;Geeignet für Anzeigeelement;logisch;pc-5.1
EAC041;EAC041f001;Min. Windgeschwindigkeitswert einstellbar;numerisch;pc-5.1
EAC042;EAC042f001;Max. Windgeschwindigkeitswert einstellbar;numerisch;pc-5.1
EAC043;EAC043f001;Min. Temperaturwert einstellbar;numerisch;pc-5.1
EAC044;EAC044f001;Max. Temperaturwert einstellbar;numerisch;pc-5.1
EAC045;EAC045f001;Abdeckung;alphanumerisch;pc-5.1
EAC046;EAC046f001;Mit erhöhtem Berührungsschutz;logisch;pc-5.1
EAC047;EAC047f001;Auswurfmechanismus;logisch;pc-5.1
EAC048;EAC048f001;Überspannungsschutz;logisch;pc-5.1
EAC049;EAC049f001;Fehlerstromschutz;logisch;pc-5.1
EAC050;EAC050f001;Sonderstromversorgung;alphanumerisch;pc-5.1
EAC051;EAC051f001;Mit Feinsicherung;logisch;pc-5.1
EAC052;EAC052f001;Abschaltbar;logisch;pc-5.1
EAC053;EAC053f001;Verdrehter Zentraleinsatz;logisch;pc-5.1
EAC054;EAC054f001;Bemessungsfehlerstrom;numerisch;pc-5.1
EAC055;EAC055f001;Anzahl der Euro-Steckdosen;numerisch;pc-5.1
EAC056;EAC056f001;Anzahl der Steckdosen mit Erdungsstift;numerisch;pc-5.1
EAC057;EAC057f001;Anzahl der Kaltgeräte-Steckdosen;numerisch;pc-5.1
EAC058;EAC058f001;Anzahl der sonstigen Steckdosen;numerisch;pc-5.1
EAC059;EAC059f001;Ein-/Ausschalter;logisch;pc-5.1
EAC060;EAC060f001;FI-Schalter;logisch;pc-5.1
EAC061;EAC061f001;Netzentstörfilter;logisch;pc-5.1
EAC064;EAC064f001;Zentraleingang;logisch;pc-5.1
EAC065;EAC065f001;Anzahl der anschließbaren Motoren;numerisch;pc-5.1
EAC066;EAC066f001;Min. Zeiteinstellung;numerisch;pc-5.1
EAC067;EAC067f001;Max. Zeiteinstellung;numerisch;pc-5.1
EAC068;EAC068f001;Kürzester Schaltabstand;numerisch;pc-5.1
EAC069;EAC069f001;Astroprogramm;logisch;pc-5.1
EAC070;EAC070f001;Lüsterklemme;logisch;pc-5.1
EAC071;EAC071f001;Geeignet als Zentralplatte;logisch;pc-5.1
EAC072;EAC072f001;Geeignet für Hilferufschalter;alphanumerisch;pc-5.1
EAC073;EAC073f001;Geeignet für Einstellschalter;logisch;pc-5.1
EAC074;EAC074f001;Geeignet für Zugkontakt;logisch;pc-5.1
EAC075;EAC075f001;Geeignet für Steckdose;alphanumerisch;pc-5.1
EAC076;EAC076f001;Geeignet für Hilferuf;alphanumerisch;pc-5.1
EAC077;EAC077f001;Geeignet für Schwesternrufsystem;logisch;pc-5.1
EAC078;EAC078f001;Geeignet für Radioübertragung;logisch;pc-5.1
EAC079;EAC079f001;Geeignet für Programmwahlschalter;logisch;pc-5.1
EAC080;EAC080f001;Blindplatte;logisch;pc-5.1
EAC081;EAC081f001;Mit Textfeld;logisch;pc-5.1
EAC082;EAC082f001;Abmessungen;alphanumerisch;pc-5.1
EAC083;EAC083f001;Bandware;logisch;pc-5.1
EAC084;EAC084f001;Für kurzschlussfeste Leitungen;logisch;pc-5.1
EAC085;EAC085f001;Isolationswerkstoff;alphanumerisch;pc-5.1
EAC086;EAC086f001;Mit Kennzeichnungsfahne;logisch;pc-5.1
EAC087;EAC087f001;Energieeffizienzklasse;alphanumerisch;pc-5.1
EAC088;EAC088f001;Kategorie nach EN 50173;alphanumerisch;pc-5.1
EAC089;EAC089f001;Mit Nagetierschutz;logisch;pc-5.1
EAC090;EAC090f001;Raucharm nach EN 61034-2;logisch;pc-5.1
EAC091;EAC091f001;Mittlere Nennlebensdauer;numerisch;pc-5.1
EAC092;EAC092f001;Mit Vakuum;logisch;pc-5.1
EAC093;EAC093f001;Typenbezeichnung PAR;alphanumerisch;pc-5.1
EAC094;EAC094f001;Xenon;logisch;pc-5.1
EAC095;EAC095f001;Mit CEE-Stecker;logisch;pc-5.1
EAC096;EAC096f001;Max. Nennspannung;numerisch;pc-5.1
EAC097;EAC097f001;Min. Nennspannung;numerisch;pc-5.1
EAC098;EAC098f001;Max. Leiterquerschnitt (flexibel, feindrähtig);numerisch;pc-5.1
EAC099;EAC099f001;Min. Leiterquerschnitt (flexibel, feindrähtig);numerisch;pc-5.1
EAC100;EAC100f001;Anzahl der Briefkästen;numerisch;pc-5.1
EAC101;EAC101f001;Anzahl der Klingeltasten;numerisch;pc-5.1
EAC102;EAC102f001;Anzahl der Modulplätze;numerisch;pc-5.1
EAC103;EAC103f001;Mit Zeitungsfach;logisch;pc-5.1
EAC108;EAC108f001;Flackerlicht;logisch;pc-5.1
EAC109;EAC109f001;Hochspannungsfeste isolierte Ausführung;logisch;pc-5.1
EAC110;EAC110f001;Min. Leiter-Durchmesser;numerisch;pc-5.1
EAC111;EAC111f001;Max. Leiter-Durchmesser;numerisch;pc-5.1
EAC114;EAC114f001;Werkstoff des Überlegers;alphanumerisch;pc-5.1
EAC115;EAC115f001;Werkstoff des Unterteils;alphanumerisch;pc-5.1
EAC116;EAC116f001;Gewindemaß metrisch;numerisch;pc-5.1
EAC117;EAC117f001;Nennableitstrom (8/20);numerisch;pc-5.1
EAC120;EAC120f001;Geeignet für Flugzeug;logisch;pc-5.1
EAC121;EAC121f001;Geeignet für Gabelstapler;logisch;pc-5.1
EAC122;EAC122f001;Schutzpegel Ader/Signalground;numerisch;pc-5.1
EAC123;EAC123f001;Schutzpegel Signalground/Protectiveground;numerisch;pc-5.1
EAC125;EAC125f001;Anzahl Anschluss Rundleiter gesamt;numerisch;pc-5.1
EAC126;EAC126f001;Durchmesser der Anschlussplatte;numerisch;pc-5.1
EAC127;EAC127f001;Potenzialfreier Relaisausgang;logisch;pc-5.1
EAC128;EAC128f001;Mit Schaltausgang;logisch;pc-5.1
EAC129;EAC129f001;Mit Lichtsensor;logisch;pc-5.1
EAC130;EAC130f001;Betriebsgerät enthalten;logisch;pc-5.1
EAC131;EAC131f001;Geeignet für max. Zopfmaß;numerisch;pc-5.1
EAC132;EAC132f001;Geeignet für min. Zopfmaß;numerisch;pc-5.1
EAC133;EAC133f001;Verstellbare Optik;logisch;pc-5.1
EAC134;EAC134f001;Zündgerät enthalten;logisch;pc-5.1
EAC135;EAC135f001;Bildschirmarbeitsplatztauglich;logisch;pc-5.1
EAC136;EAC136f001;Geeignet als Inspektionsleuchte;logisch;pc-5.1
EAC137;EAC137f001;Blinklichtfunktion Hauptleuchtmittel;logisch;pc-5.1
EAC138;EAC138f001;Blinklichtfunktion Nebenleuchtmittel;logisch;pc-5.1
EAC139;EAC139f001;Hauptleuchtmittel;alphanumerisch;pc-5.1
EAC140;EAC140f001;Lampenleistung Hauptleuchtmittel;numerisch;pc-5.1
EAC141;EAC141f001;Lampenleistung Nebenleuchtmittel;numerisch;pc-5.1
EAC142;EAC142f001;Mit Mutter-Tochter-Schaltung;logisch;pc-5.1
EAC143;EAC143f001;Für Lampenart LED;logisch;pc-5.1
EAC144;EAC144f001;Für Lampenart PL-H;logisch;pc-5.1
EAC145;EAC145f001;Multiwatt-Ausführung;logisch;pc-5.1
EAC146;EAC146f001;Mit Fußplatte;logisch;pc-5.1
EAC147;EAC147f001;Mit Fernschalteranschluss (VDE 0100-718, VDE 0108-100);logisch;pc-5.1
EAC148;EAC148f001;Nennbetriebsdauer;numerisch;pc-5.1
EAC149;EAC149f001;Überwachungseinrichtung;alphanumerisch;pc-5.1
EAC150;EAC150f001;Direkt-/Indirektanteile separat schaltbar;logisch;pc-5.1
EAC151;EAC151f001;Lampenleistung bei Multiwatt;alphanumerisch;pc-5.1
EAC152;EAC152f001;Durchmesser des Leuchtmittels;numerisch;pc-5.1
EAC153;EAC153f001;Schwenkbare Ausführung;logisch;pc-5.1
EAC154;EAC154f001;Abhängung mitgeliefert;logisch;pc-5.1
EAC157;EAC157f001;Anzahl der Lichtpunkte;numerisch;pc-5.1
EAC158;EAC158f001;Ausstrahlungswinkel (Wert);alphanumerisch;pc-5.1
EAC159;EAC159f001;Mit Montagebügel;logisch;pc-5.1
EAC160;EAC160f001;Mit Betriebsgeräteraum;logisch;pc-5.1
EAC161;EAC161f001;Auslösecharakteristik;alphanumerisch;pc-5.1
EAC162;EAC162f001;Bemessungsschaltvermögen nach EN 60898;numerisch;pc-5.1
EAC163;EAC163f001;Bemessungsschaltvermögen nach IEC 60947-2;numerisch;pc-5.1
EAC164;EAC164f001;Bemessungsstrom;numerisch;pc-5.1
EAC165;EAC165f001;Breite in Teilungseinheiten;numerisch;pc-5.1
EAC166;EAC166f001;Energiebegrenzungsklasse;numerisch;pc-5.1
EAC167;EAC167f001;Mitschaltender Neutralleiter;logisch;pc-5.1
EAC168;EAC168f001;Überspannungskategorie;numerisch;pc-5.1
EAC169;EAC169f001;Zusatzeinrichtungen möglich;logisch;pc-5.1
EAC170;EAC170f001;Aderquerschnitt;numerisch;pc-5.1
EAC171;EAC171f001;Anzahl der CEE-Dosen;numerisch;pc-5.1
EAC172;EAC172f001;Automatisches Kabelaufrollen;logisch;pc-5.1
EAC173;EAC173f001;Kabelbestückung;alphanumerisch;pc-5.1
EAC174;EAC174f001;Länge der Leitung;numerisch;pc-5.1
EAC175;EAC175f001;Mit thermischem Schutz;logisch;pc-5.1
EAC179;EAC179f001;Leuchtenköpfe beweglich;logisch;pc-5.1
EAC180;EAC180f001;Ausführung der Leuchte;alphanumerisch;pc-5.1
EAC181;EAC181f001;Nebenleuchtmittel;alphanumerisch;pc-5.1
EAC182;EAC182f001;Anzahl der Arme des Aufsatzstücks;numerisch;pc-5.1
EAC183;EAC183f001;Zopfdurchmesser mastseitig;numerisch;pc-5.1
EAC184;EAC184f001;Zopfdurchmesser leuchtenseitig;numerisch;pc-5.1
EAC188;EAC188f001;Häckselsystem;alphanumerisch;pc-5.1
EAC189;EAC189f001;Max. Materialdurchsatz;numerisch;pc-5.1
EAC190;EAC190f001;Max. Astdicke;numerisch;pc-5.1
EAC191;EAC191f001;Min. Astdicke;numerisch;pc-5.1
EAC193;EAC193f001;Ladekapazität;numerisch;pc-5.1
EAC194;EAC194f001;Messerabstand;numerisch;pc-5.1
EAC195;EAC195f001;Min. Schnitthöhe;numerisch;pc-5.1
EAC196;EAC196f001;Volumen Fangeinrichtung;numerisch;pc-5.1
EAC197;EAC197f001;Schnittkreisdurchmesser;numerisch;pc-5.1
EAC198;EAC198f001;Min. Länge Teleskopstiel;numerisch;pc-5.1
EAC199;EAC199f001;Max. Länge Teleskopstiel;numerisch;pc-5.1
EAC200;EAC200f001;Material Handlauf;alphanumerisch;pc-5.1
EAC201;EAC201f001;Max. Gurtbreite;numerisch;pc-5.1
EAC202;EAC202f001;Länge der Auflagefläche;numerisch;pc-5.1
EAC203;EAC203f001;Nageldurchmesser;numerisch;pc-5.1
EAC204;EAC204f001;Luftverbrauch pro Eintreibvorgang;numerisch;pc-5.1
EAC205;EAC205f001;Lastdrehzahl 3. Gang;numerisch;pc-5.1
